geography_level,geography_id,geography_label,event_week,window_size_weeks,game_count,playoff_game_count,pre_window_start,pre_window_end,post_window_start,post_window_end,has_overlapping_pre_event,has_overlapping_post_event,revenue_all_pre_mean,revenue_all_post_mean,revenue_all_delta,merchants_all_pre_mean,merchants_all_post_mean,merchants_all_delta,revenue_all_vs_rolling4_pre_mean,revenue_all_vs_rolling4_post_mean,revenue_all_vs_rolling4_delta,merchants_all_vs_rolling4_pre_mean,merchants_all_vs_rolling4_post_mean,merchants_all_vs_rolling4_delta
county,4013,Maricopa County,2020-01-06,1,4.0,0.0,2019-12-30,2019-12-30,2020-01-06,2020-01-06,False,False,,0.00356,,,-0.00288,,,,,,,
county,4013,Maricopa County,2020-01-06,2,4.0,0.0,2019-12-23,2019-12-30,2020-01-06,2020-01-13,False,True,,0.005955,,,-0.00034500000000000004,,,,,,,
county,4013,Maricopa County,2020-01-06,4,4.0,0.0,2019-12-09,2019-12-30,2020-01-06,2020-01-27,False,True,,0.0005275,,,6.249999999999995e-05,,,-0.0119791666666667,,,-0.00019416666666665023,
county,4013,Maricopa County,2020-01-13,1,2.0,0.0,2020-01-06,2020-01-06,2020-01-13,2020-01-13,True,False,0.00356,0.00835,0.00479,-0.00288,0.00219,0.00507,,,,,,
county,4013,Maricopa County,2020-01-13,2,2.0,0.0,2019-12-30,2020-01-06,2020-01-13,2020-01-20,True,True,0.00356,0.010525,0.006965,-0.00288,0.00395,0.006830000000000001,,0.0067449999999999,,,0.006055,
county,4013,Maricopa County,2020-01-13,4,2.0,0.0,2019-12-16,2020-01-06,2020-01-13,2020-02-03,True,True,0.00356,0.0036375,7.750000000000031e-05,-0.00288,-8.5e-05,0.002795,,-0.0028286111111111337,,,-0.0013069444444444335,
county,4013,Maricopa County,2020-01-20,1,2.0,0.0,2020-01-13,2020-01-13,2020-01-20,2020-01-20,True,False,0.00835,0.0127,0.00435,0.00219,0.00571,0.0035199999999999997,,0.0067449999999999,,,0.006055,
county,4013,Maricopa County,2020-01-20,2,2.0,0.0,2020-01-06,2020-01-13,2020-01-20,2020-01-27,True,True,0.005955,-0.0049,-0.010855,-0.00034500000000000004,0.00046999999999999993,0.000815,,-0.0119791666666667,,,-0.00019416666666665023,
county,4013,Maricopa County,2020-01-20,4,2.0,0.0,2019-12-23,2020-01-13,2020-01-20,2020-02-10,True,True,0.005955,0.0044,-0.001555,-0.00034500000000000004,-0.0035575,-0.0032125,,-0.0001808333333333501,,,-0.003883958333333325,
county,4013,Maricopa County,2020-01-27,1,3.0,0.0,2020-01-20,2020-01-20,2020-01-27,2020-01-27,True,False,0.0127,-0.0225,-0.035199999999999995,0.00571,-0.00477,-0.01048,0.0067449999999999,-0.0307033333333333,-0.0374483333333332,0.006055,-0.0064433333333333,-0.012498333333333299
county,4013,Maricopa County,2020-01-27,2,3.0,0.0,2020-01-13,2020-01-20,2020-01-27,2020-02-03,True,True,0.010525,-0.0032499999999999994,-0.013774999999999999,0.00395,-0.00412,-0.00807,0.0067449999999999,-0.0076154166666666506,-0.014360416666666551,0.006055,-0.00498791666666665,-0.011042916666666649
county,4013,Maricopa County,2020-01-27,4,3.0,0.0,2019-12-30,2020-01-20,2020-01-27,2020-02-17,True,True,0.008203333333333333,0.010400000000000001,0.002196666666666668,0.0016733333333333333,-0.006455,-0.008128333333333333,0.0067449999999999,0.006207916666666676,-0.0005370833333332246,0.006055,-0.005978333333333325,-0.012033333333333325
county,4013,Maricopa County,2020-02-03,1,4.0,0.0,2020-01-27,2020-01-27,2020-02-03,2020-02-03,True,False,-0.0225,0.016,0.0385,-0.00477,-0.00347,0.0013,-0.0307033333333333,0.0154725,0.046175833333333305,-0.0064433333333333,-0.0035325,0.0029108333333333
county,4013,Maricopa County,2020-02-03,2,4.0,0.0,2020-01-20,2020-01-27,2020-02-03,2020-02-10,True,True,-0.0049,0.0137,0.0186,0.00046999999999999993,-0.007585,-0.008055,-0.0119791666666667,0.0116175,0.0235966666666667,-0.00019416666666665023,-0.007573750000000001,-0.007379583333333351
county,4013,Maricopa County,2020-02-03,4,4.0,0.0,2020-01-06,2020-01-27,2020-02-03,2020-02-24,True,True,0.0005275,-0.006200000000000001,-0.006727500000000001,6.249999999999995e-05,-0.0076025,-0.007665,-0.0119791666666667,-0.01094125,0.0010379166666667008,-0.00019416666666665023,-0.00509375,-0.0048995833333333495
county,4013,Maricopa County,2020-02-10,1,2.0,0.0,2020-02-03,2020-02-03,2020-02-10,2020-02-10,True,False,0.016,0.0114,-0.0046,-0.00347,-0.0117,-0.008230000000000001,0.0154725,0.0077625,-0.00771,-0.0035325,-0.011615,-0.0080825
county,4013,Maricopa County,2020-02-10,2,2.0,0.0,2020-01-27,2020-02-03,2020-02-10,2020-02-17,True,True,-0.0032499999999999994,0.024050000000000002,0.0273,-0.00412,-0.00879,-0.004669999999999999,-0.0076154166666666506,0.02003125,0.027646666666666653,-0.00498791666666665,-0.00696875,-0.00198083333333335
county,4013,Maricopa County,2020-02-10,4,2.0,0.0,2020-01-13,2020-02-03,2020-02-10,2020-03-02,True,True,0.0036375,-0.0061,-0.0097375,-8.5e-05,-0.01506,-0.014975,-0.0028286111111111337,-0.009159374999999999,-0.006330763888888865,-0.0013069444444444335,-0.010635,-0.009328055555555567
county,4013,Maricopa County,2020-02-17,1,2.0,0.0,2020-02-10,2020-02-10,2020-02-17,2020-02-17,True,False,0.0114,0.0367,0.025300000000000003,-0.0117,-0.00588,0.0058200000000000005,0.0077625,0.0323,0.024537500000000004,-0.011615,-0.0023225,0.0092925
county,4013,Maricopa County,2020-02-17,2,2.0,0.0,2020-02-03,2020-02-10,2020-02-17,2020-02-24,True,True,0.0137,-0.0261,-0.0398,-0.007585,-0.00762,-3.500000000000031e-05,0.0116175,-0.0335,-0.045117500000000005,-0.007573750000000001,-0.0026137499999999998,0.004960000000000001
county,4013,Maricopa County,2020-02-17,4,2.0,0.0,2020-01-20,2020-02-10,2020-02-17,2020-03-09,True,True,0.0044,-0.03025,-0.03465,-0.0035575,-0.023185,-0.0196275,-0.0001808333333333501,-0.030875,-0.03069416666666665,-0.003883958333333325,-0.01501625,-0.011132291666666676
county,4013,Maricopa County,2020-02-24,1,4.0,0.0,2020-02-17,2020-02-17,2020-02-24,2020-02-24,True,False,0.0367,-0.0889,-0.12560000000000002,-0.00588,-0.00936,-0.0034800000000000005,0.0323,-0.0993,-0.1316,-0.0023225,-0.002905,-0.0005825000000000001
county,4013,Maricopa County,2020-02-24,2,4.0,0.0,2020-02-10,2020-02-17,2020-02-24,2020-03-02,True,True,0.024050000000000002,-0.036250000000000004,-0.060300000000000006,-0.00879,-0.021330000000000002,-0.012540000000000003,0.02003125,-0.03835,-0.05838125,-0.00696875,-0.014301250000000001,-0.007332500000000001
county,4013,Maricopa County,2020-02-24,4,4.0,0.0,2020-01-27,2020-02-17,2020-02-24,2020-03-16,True,True,0.010400000000000001,-0.093175,-0.103575,-0.006455,-0.036915,-0.030460000000000004,0.006207916666666676,-0.0851375,-0.09134541666666668,-0.005978333333333325,-0.023839374999999975,-0.01786104166666665
county,4013,Maricopa County,2020-03-02,1,3.0,0.0,2020-02-24,2020-02-24,2020-03-02,2020-03-02,True,False,-0.0889,0.0164,0.1053,-0.00936,-0.0333,-0.023940000000000003,-0.0993,0.0226,0.1219,-0.002905,-0.0256975,-0.0227925
county,4013,Maricopa County,2020-03-02,2,3.0,0.0,2020-02-17,2020-02-24,2020-03-02,2020-03-09,True,False,-0.0261,-0.0344,-0.008299999999999998,-0.00762,-0.03875000000000001,-0.031130000000000005,-0.0335,-0.028250000000000004,0.005249999999999998,-0.0026137499999999998,-0.02741875,-0.024805
county,4013,Maricopa County,2020-03-02,4,3.0,0.0,2020-02-03,2020-02-24,2020-03-02,2020-03-23,True,False,-0.006200000000000001,-0.1672,-0.16099999999999998,-0.0076025,-0.073575,-0.0659725,-0.01094125,-0.13326875,-0.12232749999999999,-0.00509375,-0.05288437499999998,-0.047790624999999975
county,4013,Maricopa County,2020-07-27,1,4.0,0.0,2020-07-20,2020-07-20,2020-07-27,2020-07-27,False,False,0.00679,-0.0529,-0.05969,0.031,0.0181,-0.012899999999999998,-0.0034825,-0.06296,-0.0594775,0.00645,-0.0111249999999999,-0.0175749999999999
county,4013,Maricopa County,2020-07-27,2,4.0,0.0,2020-07-13,2020-07-20,2020-07-27,2020-08-03,False,True,0.005695,-0.00545,-0.011145,0.030199999999999998,0.0177,-0.012499999999999997,-0.0055275,-0.0044475,0.0010800000000000002,0.011187500000000001,-0.0086999999999999,-0.019887499999999902
county,4013,Maricopa County,2020-07-27,4,4.0,0.0,2020-06-29,2020-07-20,2020-07-27,2020-08-17,False,True,0.01006,0.024225,0.014165,0.029225,0.02135,-0.007875,0.0064250000000000244,0.02309,0.016664999999999975,0.01998,-0.0030749999999999753,-0.02305499999999998
county,4013,Maricopa County,2020-08-03,1,3.0,0.0,2020-07-27,2020-07-27,2020-08-03,2020-08-03,True,False,-0.0529,0.042,0.09490000000000001,0.0181,0.0173,-0.0008000000000000021,-0.06296,0.054065,0.117025,-0.0111249999999999,-0.0062749999999999,0.004850000000000001
county,4013,Maricopa County,2020-08-03,2,3.0,0.0,2020-07-20,2020-07-27,2020-08-03,2020-08-10,True,True,-0.023055000000000003,0.0359,0.05895500000000001,0.024550000000000002,0.017349999999999997,-0.007200000000000005,-0.03322125,0.04187125,0.0750925,-0.0023374999999999503,-0.0064124999999999495,-0.004074999999999999
county,4013,Maricopa County,2020-08-03,4,3.0,0.0,2020-07-06,2020-07-27,2020-08-03,2020-08-24,True,True,-0.012065000000000001,0.043475,0.05554,0.023575,0.0249,0.0013249999999999998,-0.021106249999999976,0.03879875,0.05990499999999997,0.004893125000000025,0.0024437499999999997,-0.0024493750000000253
county,4013,Maricopa County,2020-08-10,1,3.0,0.0,2020-08-03,2020-08-03,2020-08-10,2020-08-10,True,False,0.042,0.0298,-0.012200000000000003,0.0173,0.0174,9.99999999999994e-05,0.054065,0.0296775,-0.024387500000000003,-0.0062749999999999,-0.00655,-0.0002750000000001007
county,4013,Maricopa County,2020-08-10,2,3.0,0.0,2020-07-27,2020-08-03,2020-08-10,2020-08-17,True,True,-0.00545,0.0539,0.05935,0.0177,0.024999999999999998,0.0072999999999999975,-0.0044475,0.0506275,0.055075,-0.0086999999999999,0.00254999999999995,0.01124999999999985
county,4013,Maricopa County,2020-08-10,4,3.0,0.0,2020-07-13,2020-08-03,2020-08-10,2020-08-31,True,True,0.0001225,0.05285,0.052727500000000004,0.02395,0.034,0.010050000000000003,-0.0049875,0.03428875,0.03927625,0.0012437500000000504,0.011212499999999974,0.009968749999999924
county,4013,Maricopa County,2020-08-17,1,2.0,0.0,2020-08-10,2020-08-10,2020-08-17,2020-08-17,True,False,0.0298,0.078,0.0482,0.0174,0.0326,0.015199999999999998,0.0296775,0.0715775,0.04190000000000001,-0.00655,0.0116499999999999,0.0181999999999999
county,4013,Maricopa County,2020-08-17,2,2.0,0.0,2020-08-03,2020-08-10,2020-08-17,2020-08-24,True,True,0.0359,0.05105,0.015149999999999997,0.017349999999999997,0.03245,0.015100000000000002,0.04187125,0.03572625,-0.006144999999999998,-0.0064124999999999495,0.011299999999999949,0.0177124999999999
county,4013,Maricopa County,2020-08-17,4,2.0,0.0,2020-07-20,2020-08-10,2020-08-17,2020-09-07,True,True,0.0064225,0.039025000000000004,0.032602500000000006,0.02095,0.038400000000000004,0.017450000000000004,0.004325,0.007281875,0.0029568750000000003,-0.00437499999999995,0.013099999999999975,0.017474999999999925
county,4013,Maricopa County,2020-08-24,1,6.0,0.0,2020-08-17,2020-08-17,2020-08-24,2020-08-24,True,False,0.078,0.0241,-0.0539,0.0326,0.0323,-0.0002999999999999947,0.0715775,-0.000125,-0.0717025,0.0116499999999999,0.01095,-0.0006999999999999004
county,4013,Maricopa County,2020-08-24,2,6.0,0.0,2020-08-10,2020-08-17,2020-08-24,2020-08-31,True,False,0.0539,0.0518,-0.0021000000000000046,0.024999999999999998,0.043,0.018,0.0506275,0.01795,-0.0326775,0.00254999999999995,0.019875,0.01732500000000005
county,4013,Maricopa County,2020-08-24,4,6.0,0.0,2020-07-27,2020-08-17,2020-08-24,2020-09-14,True,True,0.024225,0.03495,0.010725000000000002,0.02135,0.043175000000000005,0.021825000000000004,0.02309,-0.00494375,-0.02803375,-0.0030749999999999753,0.0135125,0.016587499999999977
county,4013,Maricopa County,2020-09-07,1,6.0,0.0,2020-08-31,2020-08-31,2020-09-07,2020-09-07,False,False,0.0795,-0.0255,-0.105,0.0537,0.035,-0.018699999999999994,0.036025,-0.07835,-0.114375,0.0288,0.001,-0.0278
county,4013,Maricopa County,2020-09-07,2,6.0,0.0,2020-08-24,2020-08-31,2020-09-07,2020-09-14,True,True,0.0518,0.018099999999999998,-0.0337,0.043,0.04335,0.0003500000000000031,0.01795,-0.0278375,-0.0457875,0.019875,0.00715,-0.012725
county,4013,Maricopa County,2020-09-07,4,6.0,0.0,2020-08-10,2020-08-31,2020-09-07,2020-09-28,True,True,0.05285,0.015674999999999998,-0.037175,0.034,0.0482,0.014199999999999997,0.03428875,-0.027675,-0.06196375,0.011212499999999974,0.00718749999999995,-0.004025000000000024
county,4013,Maricopa County,2020-09-14,1,1.0,0.0,2020-09-07,2020-09-07,2020-09-14,2020-09-14,True,False,-0.0255,0.0617,0.0872,0.035,0.0517,0.0167,-0.07835,0.022675,0.101025,0.001,0.0133,0.012299999999999998
county,4013,Maricopa County,2020-09-14,2,1.0,0.0,2020-08-31,2020-09-07,2020-09-14,2020-09-21,True,True,0.027000000000000003,0.06615,0.03915,0.04435,0.0526,0.00825,-0.0211625,0.0291625,0.050325,0.0149,0.01181249999999995,-0.0030875000000000503
county,4013,Maricopa County,2020-09-14,4,1.0,0.0,2020-08-17,2020-09-07,2020-09-14,2020-10-05,True,True,0.039025000000000004,0.026174999999999997,-0.012850000000000007,0.038400000000000004,0.05205,0.013649999999999995,0.007281875,-0.007881250000000001,-0.015163125000000001,0.013099999999999975,0.007487499999999925,-0.00561250000000005
county,4013,Maricopa County,2020-09-21,1,7.0,0.0,2020-09-14,2020-09-14,2020-09-21,2020-09-21,True,False,0.0617,0.0706,0.008899999999999998,0.0517,0.0535,0.001799999999999996,0.022675,0.03565,0.012975,0.0133,0.0103249999999999,-0.002975000000000099
county,4013,Maricopa County,2020-09-21,2,7.0,0.0,2020-09-07,2020-09-14,2020-09-21,2020-09-28,True,False,0.018099999999999998,0.013249999999999998,-0.00485,0.04335,0.05305,0.0097,-0.0278375,-0.027512500000000002,0.0003249999999999989,0.00715,0.0072249999999999,7.49999999998998e-05
county,4013,Maricopa County,2020-09-21,4,7.0,0.0,2020-08-24,2020-09-14,2020-09-21,2020-10-12,True,False,0.03495,0.0214,-0.013550000000000003,0.043175000000000005,0.0528,0.009624999999999995,-0.00494375,-0.00944375,-0.0045000000000000005,0.0135125,0.0048249999999999,-0.008687500000000101
county,4013,Maricopa County,2020-10-19,1,1.0,0.0,2020-10-12,2020-10-12,2020-10-19,2020-10-19,False,False,0.0426,0.0313,-0.011299999999999998,0.0547,0.0652,0.010499999999999995,0.016425,0.0099,-0.006524999999999998,0.0026499999999999,0.0123999999999999,0.009750000000000002
county,4013,Maricopa County,2020-10-19,2,1.0,0.0,2020-10-05,2020-10-12,2020-10-19,2020-10-26,False,False,0.02955,0.00995,-0.0196,0.05255,0.05755,0.0049999999999999975,0.008624999999999999,-0.006537499999999999,-0.015162499999999999,0.0024249999999999,0.0032875000000000005,0.0008625000000001006
county,4013,Maricopa County,2020-10-19,4,1.0,0.0,2020-09-21,2020-10-12,2020-10-19,2020-11-09,True,True,0.0214,-0.029625,-0.051025,0.0528,0.048725,-0.004075000000000002,-0.00944375,-0.042425,-0.03298125,0.0048249999999999,-0.0057062499999999995,-0.010531249999999898
county,4013,Maricopa County,2020-11-02,1,1.0,0.0,2020-10-26,2020-10-26,2020-11-02,2020-11-02,False,False,-0.0114,-0.0686,-0.057199999999999994,0.0499,0.0468,-0.0030999999999999986,-0.022975,-0.08835,-0.065375,-0.0058249999999999,-0.00825,-0.0024250000000001007
county,4013,Maricopa County,2020-11-02,2,1.0,0.0,2020-10-19,2020-10-26,2020-11-02,2020-11-09,True,True,0.00995,-0.0692,-0.07915,0.05755,0.039900000000000005,-0.017649999999999992,-0.006537499999999999,-0.07831250000000001,-0.071775,0.0032875000000000005,-0.0147,-0.0179875
county,4013,Maricopa County,2020-11-02,4,1.0,0.0,2020-10-05,2020-10-26,2020-11-02,2020-11-23,True,True,0.01975,-0.08147499999999999,-0.101225,0.05505,0.034775,-0.020275,0.0010437500000000002,-0.06541875,-0.0664625,0.00285624999999995,-0.014724999999999999,-0.017581249999999948
county,4013,Maricopa County,2020-11-09,1,1.0,0.0,2020-11-02,2020-11-02,2020-11-09,2020-11-09,True,False,-0.0686,-0.0698,-0.0012000000000000066,0.0468,0.033,-0.0138,-0.08835,-0.068275,0.020074999999999996,-0.00825,-0.02115,-0.012899999999999998
county,4013,Maricopa County,2020-11-09,2,1.0,0.0,2020-10-26,2020-11-02,2020-11-09,2020-11-16,True,False,-0.039999999999999994,-0.06565,-0.025650000000000006,0.048350000000000004,0.0318,-0.016550000000000002,-0.0556625,-0.050075,0.005587499999999995,-0.00703749999999995,-0.0196375,-0.012600000000000049
county,4013,Maricopa County,2020-11-09,4,1.0,0.0,2020-10-12,2020-11-02,2020-11-09,2020-11-30,True,True,-0.0015249999999999986,-0.0835,-0.081975,0.05415,0.030225000000000002,-0.023924999999999995,-0.021249999999999998,-0.04213750000000003,-0.02088750000000003,0.0002437499999999751,-0.01420625,-0.014449999999999975
county,4013,Maricopa County,2020-11-30,1,1.0,0.0,2020-11-23,2020-11-23,2020-11-30,2020-11-30,False,False,-0.126,-0.0767,0.0493,0.0287,0.0286,-9.99999999999994e-05,-0.073175,0.0047749999999999,0.07794999999999991,-0.011375,-0.006175,0.0052
county,4013,Maricopa County,2020-11-30,2,1.0,0.0,2020-11-16,2020-11-23,2020-11-30,2020-12-07,False,True,-0.09375,-0.08710000000000001,0.006649999999999989,0.02965,0.0338,0.0041499999999999974,-0.052525,-0.0046125,0.047912500000000004,-0.01475,0.0013,0.01605
county,4013,Maricopa County,2020-11-30,4,1.0,0.0,2020-11-02,2020-11-23,2020-11-30,2020-12-21,True,True,-0.08147499999999999,-0.06325,0.01822499999999999,0.034775,0.04965,0.014875,-0.06541875,0.027925000000000002,0.09334375,-0.014724999999999999,0.017143749999999975,0.031868749999999973
county,4013,Maricopa County,2020-12-07,1,2.0,0.0,2020-11-30,2020-11-30,2020-12-07,2020-12-07,True,False,-0.0767,-0.0975,-0.0208,0.0286,0.039,0.0104,0.0047749999999999,-0.0139999999999999,-0.0187749999999998,-0.006175,0.008775,0.01495
county,4013,Maricopa County,2020-12-07,2,2.0,0.0,2020-11-23,2020-11-30,2020-12-07,2020-12-14,True,True,-0.10135,-0.11725000000000001,-0.01590000000000001,0.028650000000000002,0.03795,0.009299999999999996,-0.03420000000000005,-0.03028749999999995,0.0039125000000001,-0.008775,0.00697499999999995,0.01574999999999995
county,4013,Maricopa County,2020-12-07,4,2.0,0.0,2020-11-09,2020-11-30,2020-12-07,2020-12-28,True,True,-0.0835,-0.069825,0.013675000000000007,0.030225000000000002,0.04815,0.017924999999999996,-0.04213750000000003,0.01679375000000005,0.05893125000000008,-0.01420625,0.011924999999999974,0.026131249999999974
county,4013,Maricopa County,2020-12-14,1,3.0,0.0,2020-12-07,2020-12-07,2020-12-14,2020-12-14,True,False,-0.0975,-0.137,-0.03950000000000001,0.039,0.0369,-0.0020999999999999977,-0.0139999999999999,-0.046575,-0.0325750000000001,0.008775,0.0051749999999999,-0.0036000000000000996
county,4013,Maricopa County,2020-12-14,2,3.0,0.0,2020-11-30,2020-12-07,2020-12-14,2020-12-21,True,True,-0.08710000000000001,-0.039400000000000004,0.047700000000000006,0.0338,0.0655,0.031700000000000006,-0.0046125,0.0604625,0.06507500000000001,0.0013,0.03298749999999995,0.031687499999999945
county,4013,Maricopa County,2020-12-14,4,3.0,0.0,2020-11-16,2020-12-07,2020-12-14,2021-01-04,True,True,-0.090425,-0.07395,0.016475000000000004,0.031725,0.044075,0.01235,-0.02856875,0.009250000000000027,0.037818750000000026,-0.006725,0.0033687499999999998,0.01009375
county,4013,Maricopa County,2020-12-21,1,2.0,0.0,2020-12-14,2020-12-14,2020-12-21,2020-12-21,True,False,-0.137,0.0582,0.1952,0.0369,0.0941,0.0572,-0.046575,0.1675,0.21407500000000002,0.0051749999999999,0.0608,0.0556250000000001
county,4013,Maricopa County,2020-12-21,2,2.0,0.0,2020-12-07,2020-12-14,2020-12-21,2020-12-28,True,True,-0.11725000000000001,-0.022399999999999996,0.09485000000000002,0.03795,0.05835,0.0204,-0.03028749999999995,0.06387500000000006,0.09416250000000001,0.00697499999999995,0.016875,0.009900000000000051
county,4013,Maricopa County,2020-12-21,4,2.0,0.0,2020-11-23,2020-12-14,2020-12-21,2021-01-11,True,True,-0.10930000000000001,-0.05395,0.05535000000000001,0.0333,0.041625,0.008324999999999999,-0.03224375,0.02513125000000003,0.05737500000000003,-0.0009000000000000249,-0.0021687499999999754,-0.0012687499999999505
county,4013,Maricopa County,2020-12-28,1,2.0,0.0,2020-12-21,2020-12-21,2020-12-28,2020-12-28,True,False,0.0582,-0.103,-0.1612,0.0941,0.0226,-0.07150000000000001,0.1675,-0.0397499999999999,-0.2072499999999999,0.0608,-0.02705,-0.08785
county,4013,Maricopa County,2020-12-28,2,2.0,0.0,2020-12-14,2020-12-21,2020-12-28,2021-01-04,True,True,-0.039400000000000004,-0.1085,-0.0691,0.0655,0.02265,-0.04285,0.0604625,-0.04196249999999995,-0.10242499999999996,0.03298749999999995,-0.02624999999999995,-0.0592374999999999
county,4013,Maricopa County,2020-12-28,4,2.0,0.0,2020-11-30,2020-12-21,2020-12-28,2021-01-18,True,True,-0.06325,-0.0914,-0.028149999999999994,0.04965,0.0231,-0.02655,0.027925000000000002,-0.026156249999999978,-0.054081249999999984,0.017143749999999975,-0.02277499999999995,-0.039918749999999927
county,4013,Maricopa County,2021-01-04,1,2.0,0.0,2020-12-28,2020-12-28,2021-01-04,2021-01-04,True,False,-0.103,-0.114,-0.01100000000000001,0.0226,0.0227,0.00010000000000000286,-0.0397499999999999,-0.044175,-0.0044250000000000955,-0.02705,-0.0254499999999999,0.0016000000000001013
county,4013,Maricopa County,2021-01-04,2,2.0,0.0,2020-12-21,2020-12-28,2021-01-04,2021-01-11,True,True,-0.022399999999999996,-0.0855,-0.06310000000000002,0.05835,0.0249,-0.03345,0.06387500000000006,-0.0136125,-0.07748750000000006,0.016875,-0.02121249999999995,-0.038087499999999955
county,4013,Maricopa County,2021-01-04,4,2.0,0.0,2020-12-07,2020-12-28,2021-01-04,2021-01-25,True,True,-0.069825,-0.1019,-0.032075000000000006,0.04815,0.022600000000000002,-0.025549999999999996,0.01679375000000005,-0.029618749999999975,-0.04641250000000002,0.011924999999999974,-0.016637499999999927,-0.0285624999999999
county,4013,Maricopa County,2021-01-11,1,5.0,0.0,2021-01-04,2021-01-04,2021-01-11,2021-01-11,True,False,-0.114,-0.057,0.057,0.0227,0.0271,0.004399999999999998,-0.044175,0.01695,0.061125,-0.0254499999999999,-0.016975,0.0084749999999999
county,4013,Maricopa County,2021-01-11,2,5.0,0.0,2020-12-28,2021-01-04,2021-01-11,2021-01-18,True,True,-0.1085,-0.0743,0.034199999999999994,0.02265,0.02355,0.0009000000000000015,-0.04196249999999995,-0.010350000000000002,0.031612499999999946,-0.02624999999999995,-0.01929999999999995,0.006950000000000001
county,4013,Maricopa County,2021-01-11,4,5.0,0.0,2020-12-14,2021-01-04,2021-01-11,2021-02-01,True,True,-0.07395,-0.086675,-0.012725,0.044075,0.021175,-0.022900000000000004,0.009250000000000027,-0.0063750000000000005,-0.015625000000000028,0.0033687499999999998,-0.011674999999999951,-0.015043749999999951
county,4013,Maricopa County,2021-01-18,1,4.0,0.0,2021-01-11,2021-01-11,2021-01-18,2021-01-18,True,False,-0.057,-0.0916,-0.0346,0.0271,0.02,-0.007099999999999999,0.01695,-0.03765,-0.0546,-0.016975,-0.0216249999999999,-0.004649999999999901
county,4013,Maricopa County,2021-01-18,2,4.0,0.0,2021-01-04,2021-01-11,2021-01-18,2021-01-25,True,True,-0.0855,-0.11829999999999999,-0.03279999999999998,0.0249,0.0203,-0.0046,-0.0136125,-0.04562499999999995,-0.03201249999999995,-0.02121249999999995,-0.0120624999999999,0.00915000000000005
county,4013,Maricopa County,2021-01-18,4,4.0,0.0,2020-12-21,2021-01-11,2021-01-18,2021-02-08,True,True,-0.05395,-0.109675,-0.055725,0.041625,0.01885,-0.022775000000000004,0.02513125000000003,-0.026193749999999974,-0.051325,-0.0021687499999999754,-0.00827499999999995,-0.006106249999999975
county,4013,Maricopa County,2021-01-25,1,4.0,0.0,2021-01-18,2021-01-18,2021-01-25,2021-01-25,True,False,-0.0916,-0.145,-0.05339999999999999,0.02,0.0206,0.0005999999999999998,-0.03765,-0.0535999999999999,-0.015949999999999895,-0.0216249999999999,-0.0024999999999999,0.019125000000000003
county,4013,Maricopa County,2021-01-25,2,4.0,0.0,2021-01-11,2021-01-18,2021-01-25,2021-02-01,True,True,-0.0743,-0.09905,-0.024749999999999994,0.02355,0.0188,-0.004750000000000001,-0.010350000000000002,-0.0023999999999999994,0.007950000000000002,-0.01929999999999995,-0.0040499999999999495,0.01525
county,4013,Maricopa County,2021-01-25,4,4.0,0.0,2020-12-28,2021-01-18,2021-01-25,2021-02-15,True,True,-0.0914,-0.121275,-0.029875,0.0231,0.01885,-0.00425,-0.026156249999999978,-0.023862499999999974,0.002293750000000004,-0.02277499999999995,-0.002581249999999975,0.020193749999999976
county,4013,Maricopa County,2021-02-01,1,2.0,0.0,2021-01-25,2021-01-25,2021-02-01,2021-02-01,True,False,-0.145,-0.0531,0.09189999999999998,0.0206,0.017,-0.003599999999999999,-0.0535999999999999,0.0487999999999999,0.1023999999999998,-0.0024999999999999,-0.0056,-0.0031000000000001
county,4013,Maricopa County,2021-02-01,2,2.0,0.0,2021-01-18,2021-01-25,2021-02-01,2021-02-08,True,True,-0.11829999999999999,-0.10105,0.017249999999999988,0.0203,0.0174,-0.0029,-0.04562499999999995,-0.006762500000000001,0.03886249999999995,-0.0120624999999999,-0.0044875,0.0075749999999998995
county,4013,Maricopa County,2021-02-01,4,2.0,0.0,2021-01-04,2021-01-25,2021-02-01,2021-02-22,True,True,-0.1019,-0.148775,-0.046874999999999986,0.022600000000000002,0.017325,-0.005275000000000002,-0.029618749999999975,-0.04389375,-0.014275000000000027,-0.016637499999999927,-0.003043749999999975,0.013593749999999951
county,4013,Maricopa County,2021-02-08,1,5.0,0.0,2021-02-01,2021-02-01,2021-02-08,2021-02-08,True,False,-0.0531,-0.149,-0.09589999999999999,0.017,0.0178,0.0007999999999999986,0.0487999999999999,-0.0623249999999999,-0.11112499999999981,-0.0056,-0.003375,0.002225
county,4013,Maricopa County,2021-02-08,2,5.0,0.0,2021-01-25,2021-02-01,2021-02-08,2021-02-15,True,True,-0.09905,-0.14350000000000002,-0.04445000000000002,0.0188,0.0189,9.99999999999994e-05,-0.0023999999999999994,-0.04532499999999995,-0.04292499999999995,-0.0040499999999999495,-0.0011125,0.0029374999999999497
county,4013,Maricopa County,2021-02-08,4,5.0,0.0,2021-01-11,2021-02-01,2021-02-08,2021-03-01,True,True,-0.086675,-0.155175,-0.0685,0.021175,0.021325,0.00015000000000000083,-0.0063750000000000005,-0.038575000000000005,-0.032200000000000006,-0.011674999999999951,0.0022750000000000253,0.013949999999999976
