venue_key,venue_name,venue_name_normalized,league,team_id,team_name,season_start,season_end,city,state,country,county_fips,county_name,cbsa_code,cbsa_name,latitude,longitude,source,source_url,confidence,notes
nba:crypto_com_arena,crypto.com Arena,crypto com arena,NBA,13,Los Angeles Lakers,2019,2026,Los Angeles,CA,United States,06037,Los Angeles County,31080,"Los Angeles-Long Beach-Anaheim, CA",34.0429979,-118.2671352,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: crypto.com Arena Los Angeles CA
nba:oracle_arena,Oracle Arena,oracle arena,NBA,9,Golden State Warriors,2019,2019,Oakland,CA,United States,06001,Alameda County,41860,"San Francisco-Oakland-Fremont, CA",37.7502734,-122.2029323,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Oracle Arena Oakland CA
nba:frontwave_arena,Frontwave Arena,frontwave arena,NBA,12,LA Clippers,2025,2026,Oceanside,CA,United States,06073,San Diego County,41740,"San Diego-Chula Vista-Carlsbad, CA",33.2074609,-117.3147323,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Frontwave Arena Oceanside CA
nba:toyota_arena,Toyota Arena,toyota arena,NBA,12,LA Clippers,2023,2023,Ontario,CA,United States,06071,San Bernardino County,40140,"Riverside-San Bernardino-Ontario, CA",34.0730219,-117.5663150,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Toyota Arena Ontario CA
nba:acrisure_arena,Acrisure Arena,acrisure arena,NBA,13,Los Angeles Lakers,2024,2026,Palm Springs,CA,United States,06065,Riverside County,40140,"Riverside-San Bernardino-Ontario, CA",33.8251121,-116.5454540,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Palm Springs CA; county inferred from venue city/state
nba:golden_1_center,Golden 1 Center,golden 1 center,NBA,23,Sacramento Kings,2019,2026,Sacramento,CA,United States,06067,Sacramento County,40900,"Sacramento-Roseville-Folsom, CA",38.5801405,-121.4995008,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Golden 1 Center Sacramento CA
nba:pechanga_arena,Pechanga Arena,pechanga arena,NBA,7,Denver Nuggets,2026,2026,San Diego,CA,United States,06073,San Diego County,41740,"San Diego-Chula Vista-Carlsbad, CA",32.7553042,-117.2122696,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Pechanga Arena San Diego CA
nba:chase_center,Chase Center,chase center,NBA,130579,Team Chuck,2025,2025,San Francisco,CA,United States,06075,San Francisco County,41860,"San Francisco-Oakland-Fremont, CA",37.7679001,-122.3874223,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Chase Center San Francisco CA
nba:chase_center,Chase Center,chase center,NBA,130580,Team Shaq,2025,2025,San Francisco,CA,United States,06075,San Francisco County,41860,"San Francisco-Oakland-Fremont, CA",37.7679001,-122.3874223,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Chase Center San Francisco CA
nba:chase_center,Chase Center,chase center,NBA,9,Golden State Warriors,2020,2026,San Francisco,CA,United States,06075,San Francisco County,41860,"San Francisco-Oakland-Fremont, CA",37.7679001,-122.3874223,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Chase Center San Francisco CA
nba:ball_arena,Ball Arena,ball arena,NBA,7,Denver Nuggets,2019,2026,Denver,CO,United States,08031,Denver County,19740,"Denver-Aurora-Centennial, CO",39.7486838,-105.0075440,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Ball Arena Denver CO
nba:capital_one_arena,Capital One Arena,capital one arena,NBA,27,Washington Wizards,2019,2026,Washington,DC,United States,11001,District of Columbia,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.8981883,-77.0209378,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Capital One Arena Washington DC
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,10,Houston Rockets,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,11,Indiana Pacers,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,12,LA Clippers,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,13,Los Angeles Lakers,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,14,Miami Heat,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,15,Milwaukee Bucks,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,17,Brooklyn Nets,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,19,Orlando Magic,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,2,Boston Celtics,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,20,Philadelphia 76ers,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,21,Phoenix Suns,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,22,Portland Trail Blazers,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,23,Sacramento Kings,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,24,San Antonio Spurs,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,25,Oklahoma City Thunder,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,26,Utah Jazz,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,27,Washington Wizards,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,28,Toronto Raptors,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,29,Memphis Grizzlies,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,3,New Orleans Pelicans,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,6,Dallas Mavericks,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:espn_wide_world_of_sports_complex,ESPN Wide World of Sports Complex,espn wide world of sports complex,NBA,7,Denver Nuggets,2020,2020,Lake Buena Vista,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.3716746,-81.5239625,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Lake Buena Vista FL; county inferred from venue city/state
nba:kaseya_center,Kaseya Center,kaseya center,NBA,14,Miami Heat,2019,2026,Miami,FL,United States,12086,Miami-Dade County,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",25.7813595,-80.1879435,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Kaseya Center Miami FL
nba:kia_center,Kia Center,kia center,NBA,19,Orlando Magic,2019,2026,Orlando,FL,United States,12095,Orange County,36740,"Orlando-Kissimmee-Sanford, FL",28.5392867,-81.3838892,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Kia Center Orlando FL
nba:benchmark_international_arena,Benchmark International Arena,benchmark international arena,NBA,28,Toronto Raptors,2021,2021,Tampa,FL,United States,12057,Hillsborough County,45300,"Tampa-St. Petersburg-Clearwater, FL",27.9427040,-82.4518903,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Benchmark International Arena Tampa FL
nba:state_farm_arena,State Farm Arena,state farm arena,NBA,1,Atlanta Hawks,2019,2026,Atlanta,GA,United States,13121,Fulton County,12060,"Atlanta-Sandy Springs-Roswell, GA",33.7573698,-84.3963848,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: State Farm Arena Atlanta GA
nba:state_farm_arena,State Farm Arena,state farm arena,NBA,123554,Team Durant,2021,2021,Atlanta,GA,United States,13121,Fulton County,12060,"Atlanta-Sandy Springs-Roswell, GA",33.7573698,-84.3963848,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: State Farm Arena Atlanta GA
nba:gateway_center,Gateway Center,gateway center,NBA,1,Atlanta Hawks,2024,2024,College Park,GA,United States,13121,Fulton County,12060,"Atlanta-Sandy Springs-Roswell, GA",33.6468018,-84.4597008,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Gateway Center College Park GA
nba:stan_sheriff_center,Stan Sheriff Center,stan sheriff center,NBA,12,LA Clippers,2020,2025,Honolulu,HI,United States,15003,Honolulu County,46520,"Urban Honolulu, HI",21.2943138,-157.8189152,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Stan Sheriff Center Honolulu HI
nba:wells_fargo_arena,Wells Fargo Arena,wells fargo arena,NBA,16,Minnesota Timberwolves,2025,2025,Des Moines,IA,United States,19153,Polk County,19780,"Des Moines-West Des Moines, IA",41.5868654,-93.6249494,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Des Moines IA; county inferred from venue city/state
nba:united_center,United Center,united center,NBA,111387,USA,2020,2020,Chicago,IL,United States,17031,Cook County,16980,"Chicago-Naperville-Elgin, IL-IN",41.8806831,-87.6741851,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: United Center Chicago IL
nba:united_center,United Center,united center,NBA,112151,Team Giannis,2020,2020,Chicago,IL,United States,17031,Cook County,16980,"Chicago-Naperville-Elgin, IL-IN",41.8806831,-87.6741851,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: United Center Chicago IL
nba:united_center,United Center,united center,NBA,22,Portland Trail Blazers,2020,2020,Chicago,IL,United States,17031,Cook County,16980,"Chicago-Naperville-Elgin, IL-IN",41.8806831,-87.6741851,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: United Center Chicago IL
nba:united_center,United Center,united center,NBA,29,Memphis Grizzlies,2020,2020,Chicago,IL,United States,17031,Cook County,16980,"Chicago-Naperville-Elgin, IL-IN",41.8806831,-87.6741851,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: United Center Chicago IL
nba:united_center,United Center,united center,NBA,4,Chicago Bulls,2019,2026,Chicago,IL,United States,17031,Cook County,16980,"Chicago-Naperville-Elgin, IL-IN",41.8806831,-87.6741851,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: United Center Chicago IL
nba:gainbridge_fieldhouse,Gainbridge Fieldhouse,gainbridge fieldhouse,NBA,11,Indiana Pacers,2019,2026,Indianapolis,IN,United States,18097,Marion County,26900,"Indianapolis-Carmel-Greenwood, IN",39.7639331,-86.1555024,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Gainbridge Fieldhouse Indianapolis IN
nba:gainbridge_fieldhouse,Gainbridge Fieldhouse,gainbridge fieldhouse,NBA,31,Eastern Conf All-Stars,2024,2024,Indianapolis,IN,United States,18097,Marion County,26900,"Indianapolis-Carmel-Greenwood, IN",39.7639331,-86.1555024,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Gainbridge Fieldhouse Indianapolis IN
nba:smoothie_king_center,Smoothie King Center,smoothie king center,NBA,3,New Orleans Pelicans,2019,2026,New Orleans,LA,United States,22071,Orleans Parish,35380,"New Orleans-Metairie, LA",29.9490393,-90.0820690,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Smoothie King Center New Orleans LA
nba:smoothie_king_center,Smoothie King Center,smoothie king center,NBA,9,Golden State Warriors,2020,2020,New Orleans,LA,United States,22071,Orleans Parish,35380,"New Orleans-Metairie, LA",29.9490393,-90.0820690,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Smoothie King Center New Orleans LA
nba:td_garden,TD Garden,td garden,NBA,2,Boston Celtics,2019,2026,Boston,MA,United States,25025,Suffolk County,14460,"Boston-Cambridge-Newton, MA-NH",42.3662986,-71.0621622,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: TD Garden Boston MA
nba:little_caesars_arena,Little Caesars Arena,little caesars arena,NBA,8,Detroit Pistons,2019,2026,Detroit,MI,United States,26163,Wayne County,19820,"Detroit-Warren-Dearborn, MI",42.3409774,-83.0549545,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Little Caesars Arena Detroit MI
nba:breslin_center,Breslin Center,breslin center,NBA,8,Detroit Pistons,2025,2025,East Lansing,MI,United States,26065,Ingham County,29620,"Lansing-East Lansing, MI",42.7281765,-84.4920022,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Breslin Center East Lansing MI
nba:target_center,Target Center,target center,NBA,16,Minnesota Timberwolves,2019,2026,Minneapolis,MN,United States,27053,Hennepin County,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",44.9795917,-93.2759828,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Target Center Minneapolis MN
nba:spectrum_center,Spectrum Center,spectrum center,NBA,111387,USA,2019,2019,Charlotte,NC,United States,37119,Mecklenburg County,16740,"Charlotte-Concord-Gastonia, NC-SC",35.2250980,-80.8391541,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Spectrum Center Charlotte NC
nba:spectrum_center,Spectrum Center,spectrum center,NBA,112151,Team Giannis,2019,2019,Charlotte,NC,United States,37119,Mecklenburg County,16740,"Charlotte-Concord-Gastonia, NC-SC",35.2250980,-80.8391541,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Spectrum Center Charlotte NC
nba:spectrum_center,Spectrum Center,spectrum center,NBA,30,Charlotte Hornets,2019,2026,Charlotte,NC,United States,37119,Mecklenburg County,16740,"Charlotte-Concord-Gastonia, NC-SC",35.2250980,-80.8391541,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Spectrum Center Charlotte NC
nba:first_horizon_coliseum,First Horizon Coliseum,first horizon coliseum,NBA,30,Charlotte Hornets,2023,2026,Greensboro,NC,United States,37081,Guilford County,24660,"Greensboro-High Point, NC",36.0726355,-79.7919754,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Greensboro NC; county inferred from venue city/state
nba:ljvm_coliseum,LJVM Coliseum,ljvm coliseum,NBA,30,Charlotte Hornets,2020,2020,Winston-Salem,NC,United States,37067,Forsyth County,49180,"Winston-Salem, NC",36.0998131,-80.2440518,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,low,geocode method: city_state_fallback; geocode query: Winston-Salem NC; county inferred from venue city/state
nba:t_mobile_arena,T-Mobile Arena,t mobile arena,NBA,13,Los Angeles Lakers,2023,2026,Las Vegas,NV,United States,32003,Clark County,29820,"Las Vegas-Henderson-North Las Vegas, NV",36.1026780,-115.1782239,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: T-Mobile Arena Las Vegas NV
nba:t_mobile_arena,T-Mobile Arena,t mobile arena,NBA,15,Milwaukee Bucks,2024,2025,Las Vegas,NV,United States,32003,Clark County,29820,"Las Vegas-Henderson-North Las Vegas, NV",36.1026780,-115.1782239,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: T-Mobile Arena Las Vegas NV
nba:t_mobile_arena,T-Mobile Arena,t mobile arena,NBA,18,New York Knicks,2026,2026,Las Vegas,NV,United States,32003,Clark County,29820,"Las Vegas-Henderson-North Las Vegas, NV",36.1026780,-115.1782239,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: T-Mobile Arena Las Vegas NV
nba:t_mobile_arena,T-Mobile Arena,t mobile arena,NBA,19,Orlando Magic,2026,2026,Las Vegas,NV,United States,32003,Clark County,29820,"Las Vegas-Henderson-North Las Vegas, NV",36.1026780,-115.1782239,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: T-Mobile Arena Las Vegas NV
nba:t_mobile_arena,T-Mobile Arena,t mobile arena,NBA,25,Oklahoma City Thunder,2025,2026,Las Vegas,NV,United States,32003,Clark County,29820,"Las Vegas-Henderson-North Las Vegas, NV",36.1026780,-115.1782239,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: T-Mobile Arena Las Vegas NV
nba:barclays_center,Barclays Center,barclays center,NBA,17,Brooklyn Nets,2019,2026,Brooklyn,NY,United States,36047,Kings County,35620,"New York-Newark-Jersey City, NY-NJ",40.6825106,-73.9752519,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Barclays Center Brooklyn NY
