county_fips,county_name,state,cbsa_code,cbsa_name,week_start_monday,merchants_all,revenue_all,game_count,completed_game_count,future_or_uncompleted_game_count,playoff_game_count,championship_game_count,neutral_site_game_count,total_attendance,unique_venue_count,high_confidence_venue_game_count,low_confidence_venue_game_count,has_event,mlb_game_count,nba_game_count,nfl_game_count,nhl_game_count,year,month,week_of_year,quarter,event_intensity,completed_event,playoff_event,championship_event,neutral_site_event,high_confidence_share,low_confidence_share,high_attendance_event,high_attendance_threshold,revenue_all_lag1,revenue_all_lag2,revenue_all_diff1,revenue_all_rolling4_mean,revenue_all_vs_rolling4,merchants_all_lag1,merchants_all_lag2,merchants_all_diff1,merchants_all_rolling4_mean,merchants_all_vs_rolling4
06073,San Diego County,CA,41740,"San Diego-Chula Vista-Carlsbad, CA",2020-08-24,-0.158,-0.151,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,3,0,0,0,2020,8,35,3,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.127,-0.139,-0.023999999999999994,-0.12282499999999999,-0.028175000000000006,-0.157,-0.163,-0.0010000000000000009,-0.162,0.0040000000000000036
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2020-08-24,-0.276,-0.663,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,3,0,0,0,2020,8,35,3,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.66,-0.656,-0.0030000000000000027,-0.6312500000000001,-0.031749999999999945,-0.269,-0.301,-0.007000000000000006,-0.28425,0.00824999999999998
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2020-08-24,-0.183,-0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.346,-0.335,-0.013000000000000012,-0.3055,-0.05349999999999999,-0.176,-0.174,-0.007000000000000006,-0.17225000000000001,-0.010749999999999982
06113,Yolo County,CA,40900,"Sacramento-Roseville-Folsom, CA",2020-08-24,-0.164,-0.0953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.041,-0.143,-0.054299999999999994,-0.1345,0.03920000000000001,-0.184,-0.177,0.01999999999999999,-0.1995,0.035500000000000004
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2020-08-24,0.0269,-0.327,4.0,4.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,True,3,0,0,1,2020,8,35,3,4.0,True,True,False,True,1.0,0.0,False,58800.0,-0.173,-0.208,-0.15400000000000003,-0.22725,-0.09975,0.0269,0.00688,0.0,0.015345000000000001,0.011555
08041,El Paso County,CO,17820,"Colorado Springs, CO",2020-08-24,0.0452,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.181,0.16,-0.055999999999999994,0.13135,-0.0063499999999999945,0.0664,0.0511,-0.021200000000000004,0.048775,-0.003575000000000002
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-24,-0.293,-0.514,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,3,0,0,0,2020,8,35,3,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.546,-0.535,0.03200000000000003,-0.552,0.038000000000000034,-0.291,-0.288,-0.0020000000000000018,-0.28625,-0.006749999999999978
12011,Broward County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-08-24,-0.0142,0.00134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0509,-0.072,0.05224,-0.078125,0.079465,-0.0117,-0.0162,-0.0025000000000000005,-0.017775,0.0035749999999999983
12031,Duval County,FL,27260,"Jacksonville, FL",2020-08-24,-0.0136,0.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.121,0.0805,-0.018000000000000002,0.075725,0.027274999999999994,-0.024,-0.0082,0.010400000000000001,-0.01438,0.0007800000000000012
12057,Hillsborough County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2020-08-24,-0.0221,-0.0491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0481,-0.096,-0.0010000000000000009,-0.07515,0.026049999999999997,-0.0333,-0.0601,0.011200000000000002,-0.03515,0.013049999999999999
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-08-24,-0.018,-0.218,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,3,0,0,0,2020,8,35,3,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.271,-0.316,0.05300000000000002,-0.27049999999999996,0.05249999999999996,-0.0274,-0.0265,0.009400000000000002,-0.0205,0.0025000000000000022
12095,Orange County,FL,36740,"Orlando-Kissimmee-Sanford, FL",2020-08-24,0.0589,-0.0564,21.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,21.0,True,0,21,0,0,2020,8,35,3,21.0,True,True,False,False,0.0,1.0,False,58800.0,-0.0835,-0.0813,0.027100000000000006,-0.11445,0.05805,0.0432,0.0424,0.0157,0.04142500000000002,0.017474999999999984
12103,Pinellas County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2020-08-24,0.0616,0.0844,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,3,0,0,0,2020,8,35,3,3.0,True,False,False,False,1.0,0.0,False,58800.0,0.212,0.161,-0.1276,0.11265,-0.028249999999999997,0.053,0.0709,0.008600000000000003,0.06265,-0.0010499999999999954
13067,Cobb County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2020-08-24,-0.0475,-0.133,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,2,0,0,0,2020,8,35,3,2.0,True,False,False,False,1.0,0.0,False,58800.0,-0.12,-0.0572,-0.013000000000000012,-0.07339999999999999,-0.059600000000000014,-0.0552,-0.0704,0.0076999999999999985,-0.059000000000000004,0.011500000000000003
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2020-08-24,0.0175,-0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.15,-0.196,-0.033,-0.192,0.009000000000000008,0.00216,0.0128,0.015340000000000001,0.0066325,0.010867500000000002
15003,Honolulu County,HI,46520,"Urban Honolulu, HI",2020-08-24,-0.184,-0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.274,-0.319,-0.0020000000000000018,-0.3055,0.02949999999999997,-0.194,-0.199,0.010000000000000009,-0.20625,0.022249999999999992
16001,Ada County,ID,14260,"Boise City, ID",2020-08-24,-0.0927,0.0722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.11,0.0537,-0.0378,0.091125,-0.018924999999999997,-0.0964,-0.0776,0.003699999999999995,-0.0817,-0.01100000000000001
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2020-08-24,-0.122,-0.174,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,5,0,0,0,2020,8,35,3,5.0,True,False,False,False,0.0,1.0,False,58800.0,-0.125,-0.161,-0.04899999999999999,-0.15125,-0.022749999999999992,-0.119,-0.124,-0.0030000000000000027,-0.12475,0.0027500000000000024
18097,Marion County,IN,26900,"Indianapolis-Carmel-Greenwood, IN",2020-08-24,0.004,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.21,0.192,-0.03999999999999998,0.14602500000000002,0.023974999999999996,-0.00515,-0.0189,0.00915,-0.0147125,0.0187125
18141,St. Joseph County,IN,43780,"South Bend-Mishawaka, IN-MI",2020-08-24,0.00634,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.165,0.207,0.065,0.18675,0.04325000000000001,-0.0177,-0.035,0.02404,-0.0170975,0.0234375
19061,Dubuque County,IA,20220,"Dubuque, IA",2020-08-24,0.0202,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.0655,-0.0333,-0.020500000000000004,-0.03655,0.08155,0.0202,-0.00812,0.0,0.006370000000000002,0.013829999999999997
19153,Polk County,IA,19780,"Des Moines-West Des Moines, IA",2020-08-24,-0.0175,-0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.234,-0.386,-0.04999999999999996,-0.27475,-0.00924999999999998,-0.00799,-0.0264,-0.009510000000000001,-0.0243975,0.006897499999999997
20173,Sedgwick County,KS,48620,"Wichita, KS",2020-08-24,-0.0741,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.158,0.0792,-0.054000000000000006,0.0986,0.005400000000000002,-0.077,-0.0726,0.0029,-0.07235,-0.0017500000000000016
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2020-08-24,-0.0866,-0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.257,-0.22,-0.09599999999999997,-0.26675,-0.08625,-0.0768,-0.066,-0.009800000000000003,-0.07900000000000001,-0.007599999999999982
24033,Prince George's County,MD,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-24,-0.092,-0.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.465,-0.448,-0.043999999999999984,-0.42525,-0.08374999999999999,-0.0993,-0.0887,0.007300000000000001,-0.10275000000000001,0.01075000000000001
24510,Baltimore city,MD,12580,"Baltimore-Columbia-Towson, MD",2020-08-24,-0.174,-0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.281,-0.268,-0.062,-0.28825,-0.05475000000000002,-0.194,-0.188,0.020000000000000018,-0.19,0.016000000000000014
25021,Norfolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2020-08-24,-0.092,-0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.395,-0.41,-0.032999999999999974,-0.37675000000000003,-0.05124999999999996,-0.0868,-0.0724,-0.005199999999999996,-0.08457500000000001,-0.007424999999999987
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2020-08-24,-0.139,-0.498,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,3,0,0,0,2020,8,35,3,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.485,-0.525,-0.013000000000000012,-0.50375,0.005750000000000033,-0.125,-0.143,-0.014000000000000012,-0.14475,0.005749999999999977
26065,Ingham County,MI,29620,"Lansing-East Lansing, MI",2020-08-24,-0.0446,-0.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.598,-0.609,-0.014000000000000012,-0.60575,-0.006249999999999978,-0.058,-0.0802,0.013400000000000002,-0.069475,0.024874999999999994
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2020-08-24,0.0186,0.286,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,True,6,0,0,0,2020,8,35,3,6.0,True,False,False,False,1.0,0.0,False,58800.0,0.376,0.459,-0.09000000000000002,0.39475,-0.10875000000000001,0.0245,0.00351,-0.0059000000000000025,0.007455000000000001,0.011144999999999999
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-08-24,-0.12,-0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.152,-0.184,-0.066,-0.16575,-0.05224999999999999,-0.128,-0.132,0.008000000000000007,-0.12975,0.009750000000000009
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-08-24,-0.0922,-0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.143,-0.186,-0.08100000000000002,-0.14075000000000001,-0.08324999999999999,-0.102,-0.102,0.00979999999999999,-0.09837499999999998,0.006174999999999972
29095,Jackson County,MO,28140,"Kansas City, MO-KS",2020-08-24,0.0297,-0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.101,-0.188,-0.034,-0.13974999999999999,0.0047499999999999765,0.0107,0.0183,0.019000000000000003,0.0115725,0.0181275
29510,St. Louis city,MO,41180,"St. Louis, MO-IL",2020-08-24,-0.096,-0.116,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,True,8,0,0,0,2020,8,35,3,8.0,True,False,False,False,0.0,1.0,False,58800.0,-0.15,-0.177,0.03399999999999999,-0.11605000000000001,5.000000000000837e-05,-0.0817,-0.11,-0.014300000000000007,-0.0874,-0.008599999999999997
31055,Douglas County,NE,36540,"Omaha, NE-IA",2020-08-24,-0.0268,-0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0777,-0.0186,0.001700000000000007,-0.0017749999999999988,-0.074225,-0.0383,-0.0458,0.0115,-0.04215000000000001,0.015350000000000006
32003,Clark County,NV,29820,"Las Vegas-Henderson-North Las Vegas, NV",2020-08-24,-0.117,-0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.193,-0.125,0.020000000000000018,-0.147,-0.025999999999999995,-0.12,-0.122,0.002999999999999989,-0.121,0.00399999999999999
32005,Douglas County,NV,23820,"Gardnerville Ranchos, NV-CA",2020-08-24,0.0904,-0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.148,-0.0737,-0.304,0.016177249999999997,-0.17217725,0.115,0.101,-0.02460000000000001,0.10412500000000001,-0.013725000000000015
34003,Bergen County,NJ,35620,"New York-Newark-Jersey City, NY-NJ",2020-08-24,-0.0175,-0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.154,-0.0474,0.01899999999999999,-0.13934999999999997,0.004349999999999965,-0.0324,-0.0199,0.014899999999999997,-0.042249999999999996,0.024749999999999994
34013,Essex County,NJ,35620,"New York-Newark-Jersey City, NY-NJ",2020-08-24,-0.0135,-0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.12,-0.103,-0.089,-0.11849999999999998,-0.09050000000000001,-0.0379,-0.0316,0.024400000000000005,-0.04745,0.03395
36029,Erie County,NY,15380,"Buffalo-Cheektowaga, NY",2020-08-24,-0.132,-0.274,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,True,5,0,0,0,2020,8,35,3,5.0,True,False,False,False,1.0,0.0,False,58800.0,-0.248,-0.244,-0.026000000000000023,-0.26525,-0.008750000000000036,-0.162,-0.165,0.03,-0.16699999999999998,0.034999999999999976
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-08-24,-0.0234,-0.0886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0233,-0.091,-0.0653,-0.095075,0.0064750000000000085,-0.0364,-0.0496,0.013000000000000001,-0.045524999999999996,0.022124999999999995
36059,Nassau County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-08-24,-0.0786,0.0412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.162,0.146,-0.1208,0.08222499999999999,-0.04102499999999999,-0.0977,-0.0816,0.019099999999999992,-0.10507499999999999,0.026474999999999985
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-08-24,-0.101,-0.467,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,True,5,0,0,0,2020,8,35,3,5.0,True,False,False,False,0.0,1.0,False,58800.0,-0.453,-0.484,-0.014000000000000012,-0.49100000000000005,0.02400000000000002,-0.0922,-0.0962,-0.008800000000000002,-0.10510000000000001,0.004100000000000006
36081,Queens County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2020-08-24,-0.035,-0.104,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,3,0,0,0,2020,8,35,3,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.057,-0.156,-0.04699999999999999,-0.11299999999999998,0.00899999999999998,-0.0276,-0.0422,-0.007400000000000004,-0.052375000000000005,0.017375
37067,Forsyth County,NC,49180,"Winston-Salem, NC",2020-08-24,-0.0589,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.0742,0.0277,-0.059300000000000005,0.009825000000000004,0.005074999999999996,-0.0306,-0.0688,-0.028300000000000002,-0.05359999999999999,-0.005300000000000013
37081,Guilford County,NC,24660,"Greensboro-High Point, NC",2020-08-24,-0.0184,-0.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.108,-0.0596,-0.012999999999999998,-0.10804999999999998,-0.012950000000000017,0.00763,0.00387,-0.026029999999999998,0.002155,-0.020555
37119,Mecklenburg County,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",2020-08-24,0.0402,-0.0302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0821,-0.119,0.0519,-0.15852499999999997,0.12832499999999997,0.0539,0.0364,-0.013700000000000004,0.035725,0.004475
37183,Wake County,NC,39580,"Raleigh-Cary, NC",2020-08-24,-0.0418,-0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0645,-0.0884,-0.0685,-0.10067500000000001,-0.03232499999999999,-0.0421,-0.0485,0.00030000000000000165,-0.043574999999999996,0.0017749999999999988
39035,Cuyahoga County,OH,17410,"Cleveland, OH",2020-08-24,-0.041,0.17,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,3,0,0,0,2020,8,35,3,3.0,True,False,False,False,1.0,0.0,False,58800.0,0.174,0.178,-0.003999999999999976,0.150225,0.019775000000000015,-0.033,-0.0559,-0.008,-0.040424999999999996,-0.0005750000000000061
39049,Franklin County,OH,18140,"Columbus, OH",2020-08-24,0.0215,-0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.111,-0.141,-0.053000000000000005,-0.086225,-0.07777500000000001,0.0163,0.0145,0.0052,0.01526,0.006239999999999999
39061,Hamilton County,OH,17140,"Cincinnati, OH-KY-IN",2020-08-24,0.00842,-0.0657,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,True,4,0,0,0,2020,8,35,3,4.0,True,False,False,False,0.0,1.0,False,58800.0,-0.0802,-0.0618,0.014499999999999999,-0.067425,0.0017250000000000043,-0.00407,0.00567,0.012490000000000001,0.0036199999999999982,0.004800000000000002
40109,Oklahoma County,OK,36420,"Oklahoma City, OK",2020-08-24,0.0596,0.0341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.0232,-0.0112,0.0109,0.005824999999999985,0.028275000000000015,0.039,0.0478,0.0206,0.045175,0.014425
40143,Tulsa County,OK,46140,"Tulsa, OK",2020-08-24,-0.0338,-0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.14,-0.155,-0.04199999999999998,-0.11775,-0.06425,-0.0447,-0.0622,0.0109,-0.050249999999999996,0.01645
41051,Multnomah County,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",2020-08-24,-0.199,-0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.146,-0.201,-0.065,-0.1975,-0.013499999999999984,-0.186,-0.183,-0.013000000000000012,-0.191,-0.008000000000000007
42003,Allegheny County,PA,38300,"Pittsburgh, PA",2020-08-24,-0.0657,-0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.194,-0.155,0.05100000000000002,-0.1679,0.024900000000000005,-0.0496,-0.0611,-0.016099999999999996,-0.05830000000000002,-0.007399999999999976
42027,Centre County,PA,44300,"State College, PA",2020-08-24,0.0109,-0.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.218,-0.237,-0.147,-0.254,-0.11099999999999999,-0.00705,-0.00507,0.01795,-0.032805000000000015,0.043705000000000015
42043,Dauphin County,PA,25420,"Harrisburg-Carlisle, PA",2020-08-24,-0.2,-0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.214,-0.254,0.04000000000000001,-0.19824999999999998,0.024249999999999994,-0.201,-0.193,0.0010000000000000009,-0.20800000000000002,0.008000000000000007
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-08-24,-0.0761,-0.193,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,3,0,0,0,2020,8,35,3,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.0555,-0.0649,-0.1375,-0.046775000000000004,-0.146225,-0.0734,-0.0959,-0.002699999999999994,-0.098075,0.021974999999999995
45019,Charleston County,SC,16700,"Charleston-North Charleston, SC",2020-08-24,0.0337,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.195,0.0604,-0.083,0.06400000000000003,0.04799999999999997,0.0478,0.035,-0.014100000000000001,0.037450000000000004,-0.0037500000000000033
47037,Davidson County,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2020-08-24,-0.111,-0.0943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0323,-0.051,-0.06199999999999999,-0.0353,-0.059,-0.13,-0.131,0.019000000000000003,-0.1175,0.006499999999999992
47157,Shelby County,TN,32820,"Memphis, TN-MS-AR",2020-08-24,-0.0298,0.0729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.141,0.0903,-0.06809999999999998,0.091375,-0.01847499999999999,-0.0308,-0.045,0.0010000000000000009,-0.03679999999999999,0.006999999999999992
48029,Bexar County,TX,41700,"San Antonio-New Braunfels, TX",2020-08-24,-0.00595,-0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.135,-0.126,-0.013999999999999985,-0.155,0.006000000000000005,-0.00477,-0.00299,-0.0011800000000000005,-0.002885,-0.0030650000000000004
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2020-08-24,-0.00774,-0.0757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0488,-0.0885,-0.0269,-0.091825,0.016125,-0.00125,0.00136,-0.00649,-0.0023650000000000003,-0.005375
48141,El Paso County,TX,21340,"El Paso, TX",2020-08-24,-0.097,-0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2020,8,35,3,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.105,-0.132,-0.03799999999999999,-0.0871,-0.05589999999999999,-0.0802,-0.0682,-0.01680000000000001,-0.063675,-0.03332500000000001
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2020-08-24,-0.00605,-0.158,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,True,5,0,0,0,2020,8,35,3,5.0,True,False,False,False,1.0,0.0,False,58800.0,-0.0775,-0.083,-0.0805,-0.08377500000000002,-0.07422499999999999,0.00259,-8.91e-05,-0.00864,0.0006552250000000003,-0.006705225
